"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_300_1","ConditionNorm_P_300_2","ConditionNorm_P_300_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P300_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_300_1_ConditionNorm_P_300_2_ConditionNorm_P_300_3","Ratio","Ratio_log2"
"188",190,266,266,266,"O43683","BUB1","BUB1_HUMAN","condensed chromosome kinetochore [GO:0000777]; condensed nuclear chromosome outer kinetochore [GO:0000942]; cytosol [GO:0005829]; kinetochore [GO:0000776]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; apoptotic process [GO:0006915]; cell division [GO:0051301]; cell proliferation [GO:0008283]; meiotic sister chromatid cohesion, centromeric [GO:0051754]; mitotic cell cycle checkpoint [GO:0007093]; mitotic spindle assembly checkpoint [GO:0007094]; regulation of chromosome segregation [GO:0051983]; regulation of sister chromatid cohesion [GO:0007063]; viral process [GO:0016032]","SUBCELLULAR LOCATION: Nucleus. Chromosome, centromere, kinetochore. Note=Nuclear in interphase cells. Accumulates gradually during G1 and S phase of the cell cycle, peaks at G2/M, and drops dramatically after mitosis. Localizes to the outer kinetochore. Kinetochore localization is required for normal mitotic timing and checkpoint response to spindle damage and occurs very early in prophase. AURKB, KNL1 and INCENP are required for kinetochore localization (By similarity). {ECO:0000250}.","Mitotic checkpoint serine/threonine-protein kinase BUB1 (hBUB1) (EC 2.7.11.1) (BUB1A)","GO:0000776; GO:0000777; GO:0000942; GO:0004672; GO:0004674; GO:0005524; GO:0005654; GO:0005829; GO:0006915; GO:0007063; GO:0007093; GO:0007094; GO:0008283; GO:0016020; GO:0016032; GO:0051301; GO:0051754; GO:0051983",1e-07,1e-07,1e-07,0.0526328908485833,0.0384007126629363,0.0536068766171535,0.0482133933762244,0.0241067966881122,10.1934616331393,0.00035024819506999,0.0111595068272327,-2.25763715468388,122375,1.95235499777694,3,3,0,1e-07,0.0526328908485833,526328.908485833,19.0056051111139
"189",191,269,269,269,"Q9BV68","RNF126","RN126_HUMAN","cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; epidermal growth factor receptor binding [GO:0005154]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; regulation of cell proliferation [GO:0042127]; retrograde transport, endosome to Golgi [GO:0042147]; ubiquitin-dependent protein catabolic process [GO:0006511]; ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:23026136}. Nucleus {ECO:0000269|PubMed:23026136}.","E3 ubiquitin-protein ligase RNF126 (EC 2.3.2.27) (RING finger protein 126)","GO:0000209; GO:0005154; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0006513; GO:0042059; GO:0042127; GO:0042147; GO:0043161; GO:0043162; GO:0046872; GO:0061630; GO:0070534; GO:0070936; GO:0071629",1e-07,1e-07,1e-07,0.044923037386895,0.0326604281648543,0.0455039053807904,0.0410290236441799,0.02051461182209,10.1796418264475,0.00035223690002878,0.0111595068272327,-2.26456412561733,35585,1.95235499777694,3,3,0,1e-07,0.044923037386895,449230.37386895,18.7770959505918
"190",192,270,270,270,"O94856","NFASC","NFASC_HUMAN","axon initial segment [GO:0043194]; dendrite [GO:0030425]; ficolin-1-rich granule membrane [GO:0101003]; focal adhesion [GO:0005925]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; myelin sheath [GO:0043209]; node of Ranvier [GO:0033268]; paranodal junction [GO:0033010]; paranode region of axon [GO:0033270]; plasma membrane [GO:0005886]; Schwann cell microvillus [GO:0097454]; protein binding involved in heterotypic cell-cell adhesion [GO:0086080]; protein domain specific binding [GO:0019904]; axon guidance [GO:0007411]; clustering of voltage-gated sodium channels [GO:0045162]; myelination [GO:0042552]; neutrophil degranulation [GO:0043312]; paranodal junction assembly [GO:0030913]; peripheral nervous system development [GO:0007422]; protein localization to juxtaparanode region of axon [GO:0071205]; protein localization to paranode region of axon [GO:0002175]; protein localization to plasma membrane [GO:0072659]; synapse organization [GO:0050808]; transmission of nerve impulse [GO:0019226]","SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein.","Neurofascin","GO:0002175; GO:0005622; GO:0005886; GO:0005925; GO:0007411; GO:0007422; GO:0016021; GO:0019226; GO:0019904; GO:0030425; GO:0030913; GO:0033010; GO:0033268; GO:0033270; GO:0042552; GO:0043194; GO:0043209; GO:0043312; GO:0045162; GO:0050808; GO:0071205; GO:0072659; GO:0086080; GO:0097454; GO:0101003",1e-07,1e-07,1e-07,0.0847534071542324,0.0960884136018822,0.0670897102818999,0.0826437436793381,0.0413219718396691,10.1776625931504,0.00035252284650558,0.0111595068272327,-2.26555689498846,150027,1.95235499777694,20,3,0,1e-07,0.0847534071542324,847534.071542324,19.6929118413372
"191",193,271,271,271,"Q96SW2","CRBN","CRBN_HUMAN","Cul4A-RING E3 ubiquitin ligase complex [GO:0031464]; cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; metal ion binding [GO:0046872]; negative regulation of ion transmembrane transport [GO:0034766]; negative regulation of protein homooligomerization [GO:0032463]; positive regulation of protein homodimerization activity [GO:0090073]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:20223979}. Nucleus {ECO:0000269|PubMed:20223979}. Membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.","Protein cereblon","GO:0005634; GO:0005730; GO:0005737; GO:0016020; GO:0016567; GO:0031464; GO:0032463; GO:0034766; GO:0043161; GO:0046872; GO:0090073",1e-07,1e-07,0.00610573051111219,0.107393673375384,0.0882902786851988,0.0770823088201696,0.08888677678988,0.0464786985653107,10.172310735922,0.00035329747081542,0.0111595068272327,-2.26824223844026,50546,1.95235499777694,8,2,0,1e-07,0.0882902786851988,882902.786851988,19.7518950712603
"192",194,273,273,273,"Q96CX2","KCTD12","KCD12_HUMAN","cell junction [GO:0030054]; postsynaptic membrane [GO:0045211]; presynaptic membrane [GO:0042734]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]; protein homooligomerization [GO:0051260]","SUBCELLULAR LOCATION: Cell junction, synapse, presynaptic cell membrane. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250}.","BTB/POZ domain-containing protein KCTD12 (Pfetin) (Predominantly fetal expressed T1 domain)","GO:0003723; GO:0030054; GO:0042734; GO:0042802; GO:0045211; GO:0051260",1e-07,1e-07,3.71722704243115e-05,0.166433011584884,0.172926056074045,0.122712066557589,0.154011253982031,0.0770180844144904,10.1493716073612,0.00035664135275101,0.0111826006576874,-2.27976690103997,35701,1.95145718393273,11,2,0,1e-07,0.166433011584884,1664330.11584884,20.6665101862544
"193",195,274,274,274,"Q9BRD0","BUD13","BUD13_HUMAN","nucleus [GO:0005634]; RES complex [GO:0070274]; RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]",NA,"BUD13 homolog","GO:0000398; GO:0003723; GO:0005634; GO:0070274",0.0278791161533569,0.0304006265735806,0.0140187216522198,0.126880609200329,0.119109186738773,0.100368985195499,0.0913534389184812,0.0697762075856264,10.1275263846987,0.0003598618388481,0.0112357582313444,-2.29076427464597,70521,1.9493976144262,5,0,0,0.0278791161533569,0.119109186738773,4.2723444345789,2.09502796117056
"194",196,276,276,276,"Q2TBE0","CWF19L2","C19L2_HUMAN",NA,NA,"CWF19-like protein 2",NA,9.56435249598279e-05,9.94748622667396e-05,5.71634320424402e-05,0.176879409157346,0.171462173655729,0.125674799438738,0.157921366810848,0.0790447773451803,10.1038472776636,0.00036339296255328,0.0112704484038264,-2.30270952568477,103787,1.94805880485598,3,0,0,9.56435249598279e-05,0.171462173655729,1792.72118763655,10.8079354156505
"195",197,277,277,277,"O15270","SPTLC2","SPTC2_HUMAN","endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; serine C-palmitoyltransferase complex [GO:0017059]; pyridoxal phosphate binding [GO:0030170]; serine C-palmitoyltransferase activity [GO:0004758]; ceramide biosynthetic process [GO:0046513]; positive regulation of lipophagy [GO:1904504]; sphinganine biosynthetic process [GO:0046511]; sphingolipid biosynthetic process [GO:0030148]; sphingomyelin biosynthetic process [GO:0006686]; sphingosine biosynthetic process [GO:0046512]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}.","Serine palmitoyltransferase 2 (EC 2.3.1.50) (Long chain base biosynthesis protein 2) (LCB 2) (Long chain base biosynthesis protein 2a) (LCB2a) (Serine-palmitoyl-CoA transferase 2) (SPT 2)","GO:0004758; GO:0005789; GO:0006686; GO:0016021; GO:0017059; GO:0030148; GO:0030170; GO:0046511; GO:0046512; GO:0046513; GO:1904504",1e-07,1e-07,1e-07,0.128612568758909,0.10320815543763,0.090999139374966,0.107606521190502,0.0538033605952509,10.0926757757948,0.00036507361469957,0.0112816972629184,-2.30835407864732,62924,1.94762555846704,8,3,0,1e-07,0.10320815543763,1032081.5543763,19.977125545362
"196",198,279,279,279,"Q9Y4F5","CEP170B","C170B_HUMAN","cytoplasm [GO:0005737]; microtubule [GO:0005874]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q498L0}.","Centrosomal protein of 170 kDa protein B (Centrosomal protein 170B) (Cep170B)","GO:0005737; GO:0005874",0.0205625766330038,0.0504965470521625,0.0104845842116169,0.175933471234686,0.209522072154289,0.175358737370976,0.159756857621056,0.107059664776122,10.0671670428571,0.0003689469599948,0.0113169930777707,-2.32126426089883,171688,1.94626894975584,16,0,0,0.0205625766330038,0.175933471234686,8.55600318844796,3.09693702013236
"197",199,280,280,280,"P52756","RBM5","RBM5_HUMAN","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; apoptotic process [GO:0006915]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of cell proliferation [GO:0008285]; positive regulation of apoptotic process [GO:0043065]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; RNA processing [GO:0006396]; spliceosomal complex assembly [GO:0000245]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18851835}.","RNA-binding protein 5 (Protein G15) (Putative tumor suppressor LUCA15) (RNA-binding motif protein 5) (Renal carcinoma antigen NY-REN-9)","GO:0000245; GO:0000381; GO:0000398; GO:0003677; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0006396; GO:0006915; GO:0008285; GO:0043065; GO:0046872",5.50049467587149e-05,4.7068405439477e-05,4.98026029562548e-05,0.0712182339191282,0.0567832034473943,0.050472593212098,0.059440718207822,0.0297709844222958,10.0591021276658,0.00037018201656259,0.0113169930777707,-2.32535223369586,92154,1.94626894975584,9,0,0,4.98026029562548e-05,0.0567832034473943,1140.16537443376,10.1550273788521
"198",200,281,281,281,"Q53T59","HS1BP3","H1BP3_HUMAN","endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]; phosphatidylinositol binding [GO:0035091]; regulation of apoptotic process [GO:0042981]",NA,"HCLS1-binding protein 3 (HS1-binding protein 3) (HSP1BP-3)","GO:0005739; GO:0005783; GO:0035091; GO:0042981",1e-07,3.46771634841188e-05,1e-07,0.0142337751362622,0.0147236934592025,0.0104226580026084,0.013115083144863,0.00656916729359285,10.0161205607316,0.00037685015803179,0.0114007740842498,-2.34718976841054,42780,1.94306566014554,4,2,0,1e-07,0.0142337751362622,142337.751362622,17.1189588241471
"199",201,282,282,282,"O94829","IPO13","IPO13_HUMAN","cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nuclear localization sequence binding [GO:0008139]; protein transporter activity [GO:0008565]; Ran GTPase binding [GO:0008536]; protein import into nucleus [GO:0006606]","SUBCELLULAR LOCATION: Cytoplasm. Nucleus.","Importin-13 (Imp13) (Karyopherin-13) (Kap13) (Ran-binding protein 13) (RanBP13)","GO:0005737; GO:0006606; GO:0008139; GO:0008536; GO:0008565; GO:0031965",0.0256867191589329,0.0200164382095578,0.0262690821231372,0.0846039824635166,0.0778296857111997,0.0671662355058771,0.0525425547296552,0.0502620238620369,10.0114610691641,0.00037758182470047,0.0114007740842498,-2.34956226936644,108195,1.94306566014554,10,0,0,0.0256867191589329,0.0778296857111997,3.02995821418997,1.59929789779176
"200",202,283,283,283,"Q9Y5X1","SNX9","SNX9_HUMAN","clathrin-coated vesicle [GO:0030136]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; plasma membrane [GO:0005886]; ruffle [GO:0001726]; trans-Golgi network [GO:0005802]; 1-phosphatidylinositol binding [GO:0005545]; Arp2/3 complex binding [GO:0071933]; cadherin binding [GO:0045296]; identical protein binding [GO:0042802]; phosphatidylinositol binding [GO:0035091]; protein homodimerization activity [GO:0042803]; ubiquitin protein ligase binding [GO:0031625]; cleavage furrow formation [GO:0036089]; endocytosis [GO:0006897]; endosomal transport [GO:0016197]; intracellular protein transport [GO:0006886]; lipid tube assembly [GO:0060988]; membrane organization [GO:0061024]; mitotic cytokinesis [GO:0000281]; plasma membrane tubulation [GO:0097320]; positive regulation of GTPase activity [GO:0043547]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of protein kinase activity [GO:0045860]; positive regulation of protein oligomerization [GO:0032461]; receptor-mediated endocytosis [GO:0006898]","SUBCELLULAR LOCATION: Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Cell membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, clathrin-coated vesicle. Golgi apparatus, trans-Golgi network. Cell projection, ruffle. Cytoplasm. Note=Localized at sites of endocytosis at the cell membrane. Detected on newly formed macropinosomes. Transiently recruited to clathrin-coated pits at a late stage of clathrin-coated vesicle formation. Colocalizes with the actin cytoskeleton at the cell membrane.","Sorting nexin-9 (SH3 and PX domain-containing protein 1) (Protein SDP1) (SH3 and PX domain-containing protein 3A)","GO:0000281; GO:0001726; GO:0005545; GO:0005737; GO:0005802; GO:0005829; GO:0005886; GO:0006886; GO:0006897; GO:0006898; GO:0016197; GO:0030136; GO:0030659; GO:0031234; GO:0031410; GO:0031625; GO:0032461; GO:0035091; GO:0036089; GO:0042802; GO:0042803; GO:0043547; GO:0045296; GO:0045860; GO:0051044; GO:0060988; GO:0061024; GO:0070062; GO:0071933; GO:0097320",1e-07,0.00155118849561768,1e-07,0.0172946849581685,0.0236831086429272,0.0236393719361168,0.0210219256805316,0.011028092338805,9.99714344050725,0.00037984098053487,0.0114007740842498,-2.35685880599267,66592,1.94306566014554,8,2,0,1e-07,0.0236393719361168,236393.719361168,17.8508321801432
"201",203,286,286,286,"Q9NRN7","AASDHPPT","ADPPT_HUMAN","cytosol [GO:0005829]; extracellular exosome [GO:0070062]; holo-[acyl-carrier-protein] synthase activity [GO:0008897]; magnesium ion binding [GO:0000287]; lysine biosynthetic process via aminoadipic acid [GO:0019878]; pantothenate metabolic process [GO:0015939]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12815048}.","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase (EC 2.7.8.-) (4'-phosphopantetheinyl transferase) (Alpha-aminoadipic semialdehyde dehydrogenase-phosphopantetheinyl transferase) (AASD-PPT) (LYS5 ortholog)","GO:0000287; GO:0005829; GO:0008897; GO:0015939; GO:0019878; GO:0070062",7.51775249477019e-05,1e-07,1e-07,0.145656960863868,0.135640260226867,0.101655056955294,0.127625633507027,0.0638379425951628,9.95928926294789,0.00038589406412185,0.0114007740842498,-2.37619628657561,35776,1.94306566014554,12,2,0,1e-07,0.135640260226867,1356402.60226867,20.3713540266242
"202",204,287,287,287,"P00441","SOD1","SODC_HUMAN","axon cytoplasm [GO:1904115]; cytoplasm [GO:0005737]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendrite cytoplasm [GO:0032839]; dense core granule [GO:0031045]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; lysosome [GO:0005764]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; neuronal cell body [GO:0043025]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; peroxisome [GO:0005777]; protein-containing complex [GO:0032991]; chaperone binding [GO:0051087]; copper ion binding [GO:0005507]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; protein phosphatase 2B binding [GO:0030346]; Rac GTPase binding [GO:0048365]; superoxide dismutase activity [GO:0004784]; zinc ion binding [GO:0008270]; activation of MAPK activity [GO:0000187]; anterograde axonal transport [GO:0008089]; auditory receptor cell stereocilium organization [GO:0060088]; cell aging [GO:0007569]; cellular iron ion homeostasis [GO:0006879]; cellular response to ATP [GO:0071318]; cellular response to cadmium ion [GO:0071276]; cellular response to oxidative stress [GO:0034599]; cellular response to potassium ion [GO:0035865]; embryo implantation [GO:0007566]; glutathione metabolic process [GO:0006749]; heart contraction [GO:0060047]; hydrogen peroxide biosynthetic process [GO:0050665]; interleukin-12-mediated signaling pathway [GO:0035722]; locomotory behavior [GO:0007626]; muscle cell cellular homeostasis [GO:0046716]; myeloid cell homeostasis [GO:0002262]; negative regulation of cholesterol biosynthetic process [GO:0045541]; negative regulation of neuron apoptotic process [GO:0043524]; neurofilament cytoskeleton organization [GO:0060052]; ovarian follicle development [GO:0001541]; peripheral nervous system myelin maintenance [GO:0032287]; placenta development [GO:0001890]; platelet degranulation [GO:0002576]; positive regulation of apoptotic process [GO:0043065]; positive regulation of catalytic activity [GO:0043085]; positive regulation of cytokine production [GO:0001819]; positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway [GO:1902177]; positive regulation of superoxide anion generation [GO:0032930]; reactive oxygen species metabolic process [GO:0072593]; regulation of blood pressure [GO:0008217]; regulation of GTPase activity [GO:0043087]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of multicellular organism growth [GO:0040014]; regulation of organ growth [GO:0046620]; regulation of protein kinase activity [GO:0045859]; regulation of T cell differentiation in thymus [GO:0033081]; relaxation of vascular smooth muscle [GO:0060087]; removal of superoxide radicals [GO:0019430]; response to amphetamine [GO:0001975]; response to antipsychotic drug [GO:0097332]; response to axon injury [GO:0048678]; response to carbon monoxide [GO:0034465]; response to copper ion [GO:0046688]; response to drug [GO:0042493]; response to ethanol [GO:0045471]; response to heat [GO:0009408]; response to hydrogen peroxide [GO:0042542]; response to organic substance [GO:0010033]; response to superoxide [GO:0000303]; retina homeostasis [GO:0001895]; retrograde axonal transport [GO:0008090]; sensory perception of sound [GO:0007605]; spermatogenesis [GO:0007283]; superoxide anion generation [GO:0042554]; superoxide metabolic process [GO:0006801]; thymus development [GO:0048538]; transmission of nerve impulse [GO:0019226]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:19741096}. Mitochondrion {ECO:0000269|PubMed:19741096}. Nucleus {ECO:0000269|PubMed:22496122}. Note=Predominantly cytoplasmic; the pathogenic variants ALS1 Arg-86 and Ala-94 gradually aggregates and accumulates in mitochondria. {ECO:0000269|PubMed:19741096}.","Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1) (hSod1)","GO:0000187; GO:0000303; GO:0001541; GO:0001819; GO:0001890; GO:0001895; GO:0001975; GO:0002262; GO:0002576; GO:0004784; GO:0005507; GO:0005576; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005758; GO:0005759; GO:0005764; GO:0005777; GO:0005829; GO:0006749; GO:0006801; GO:0006879; GO:0007283; GO:0007566; GO:0007569; GO:0007605; GO:0007626; GO:0008089; GO:0008090; GO:0008217; GO:0008270; GO:0009408; GO:0010033; GO:0019226; GO:0019430; GO:0030346; GO:0031012; GO:0031045; GO:0031410; GO:0032287; GO:0032839; GO:0032930; GO:0032991; GO:0033081; GO:0034465; GO:0034599; GO:0035722; GO:0035865; GO:0040014; GO:0042493; GO:0042542; GO:0042554; GO:0042802; GO:0042803; GO:0043025; GO:0043065; GO:0043085; GO:0043087; GO:0043209; GO:0043524; GO:0045471; GO:0045541; GO:0045859; GO:0046620; GO:0046688; GO:0046716; GO:0048365; GO:0048538; GO:0048678; GO:0050665; GO:0051087; GO:0051881; GO:0060047; GO:0060052; GO:0060087; GO:0060088; GO:0070062; GO:0071276; GO:0071318; GO:0072593; GO:0097332; GO:1902177; GO:1904115",0.00580631485448716,0.00164802318401953,0.00142623785297585,0.0210626011658839,0.0216945360520413,0.0180900556380772,0.01732220565484,0.0116212947912475,9.95802327969295,0.00038609853273944,0.0114007740842498,-2.37684416714753,15936,1.94306566014554,6,0,0,0.00164802318401953,0.0210626011658839,12.780524794871,3.67587517244091
