"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_150_1","ConditionNorm_P_150_2","ConditionNorm_P_150_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P150_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_150_1_ConditionNorm_P_150_2_ConditionNorm_P_150_3","Ratio","Ratio_log2"
"441",461,640,640,640,"O95405","ZFYVE9","ZFYV9_HUMAN","cytosol [GO:0005829]; early endosome [GO:0005769]; early endosome membrane [GO:0031901]; intracellular membrane-bounded organelle [GO:0043231]; protein-containing complex [GO:0032991]; 1-phosphatidylinositol binding [GO:0005545]; metal ion binding [GO:0046872]; protein domain specific binding [GO:0019904]; serine-type peptidase activity [GO:0008236]; endocytosis [GO:0006897]; transforming growth factor beta receptor signaling pathway [GO:0007179]","SUBCELLULAR LOCATION: Cytoplasm. Early endosome membrane.","Zinc finger FYVE domain-containing protein 9 (Mothers against decapentaplegic homolog-interacting protein) (Madh-interacting protein) (Novel serine protease) (NSP) (Receptor activation anchor) (hSARA) (Smad anchor for receptor activation)","GO:0005545; GO:0005769; GO:0005829; GO:0006897; GO:0007179; GO:0008236; GO:0019904; GO:0031901; GO:0032991; GO:0043231; GO:0046872",0.00031697913213448,0.00022793299402732,0.00028187130328065,0.168833431658514,0.111862862874018,0.119425713375845,0.133098408159645,0.0668247985563033,7.7310111926775,0.00110989990737144,0.014844911261093,-4.29588181105441,156403,1.82842239415637,7,0,0,0.00028187130328065,0.119425713375845,423.688796929203,8.7268611716076
"442",462,641,641,641,"Q14202","ZMYM3","ZMYM3_HUMAN","cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; DNA binding [GO:0003677]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; zinc ion binding [GO:0008270]; cytoskeleton organization [GO:0007010]; multicellular organism development [GO:0007275]; regulation of cell morphogenesis [GO:0022604]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.","Zinc finger MYM-type protein 3 (Zinc finger protein 261)","GO:0000981; GO:0003677; GO:0005654; GO:0005737; GO:0007010; GO:0007275; GO:0008270; GO:0022604",4.10738776026946e-06,1.44915348058863e-06,0.00115456636021851,0.0412917136433818,0.0618771568996461,0.0652917045298031,0.0557668173904573,0.0282701163290484,7.70918581573701,0.00112271806680864,0.0149872746738128,-4.30987266520841,152379,1.82427733324458,11,0,0,4.10738776026946e-06,0.0618771568996461,15064.8442540976,13.8788981374468
"443",463,642,642,642,"Q14847","LASP1","LASP1_HUMAN","cortical actin cytoskeleton [GO:0030864]; cytoplasm [GO:0005737]; focal adhesion [GO:0005925]; actin filament binding [GO:0051015]; cadherin binding [GO:0045296]; ion transmembrane transporter activity [GO:0015075]; metal ion binding [GO:0046872]; SH3/SH2 adaptor activity [GO:0005070]; ion transport [GO:0006811]","SUBCELLULAR LOCATION: Cytoplasm, cell cortex {ECO:0000250}. Cytoplasm, cytoskeleton {ECO:0000250}. Note=Associated with the F-actin rich cortical cytoskeleton. {ECO:0000250}.","LIM and SH3 domain protein 1 (LASP-1) (Metastatic lymph node gene 50 protein) (MLN 50)","GO:0005070; GO:0005737; GO:0005925; GO:0006811; GO:0015075; GO:0030864; GO:0045296; GO:0046872; GO:0051015",1e-07,1.57738038963705e-05,0.00018223377783313,0.00061744613421573,0.00055497945742231,0.00067839601174599,0.00055090467388484,0.00034148819751892,7.70694279572194,0.00112404560053596,0.0149872746738128,-4.31131246304838,29717,1.82427733324458,8,1,0,1.57738038963705e-05,0.00061744613421573,39.1437688887335,5.29071076488667
"444",464,643,643,643,"Q9BTU6","PI4K2A","P4K2A_HUMAN","cell junction [GO:0030054]; cytoplasmic vesicle [GO:0031410]; cytosol [GO:0005829]; dendrite [GO:0030425]; early endosome membrane [GO:0031901]; endosome [GO:0005768]; growing cell tip [GO:0035838]; host cell presynaptic membrane [GO:0044231]; integral component of plasma membrane [GO:0005887]; intrinsic component of membrane [GO:0031224]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; membrane raft [GO:0045121]; mitochondrion [GO:0005739]; neuron projection [GO:0043005]; neuronal cell body [GO:0043025]; perikaryon [GO:0043204]; presynaptic membrane [GO:0042734]; protein-containing complex [GO:0032991]; synaptic vesicle membrane [GO:0030672]; trans-Golgi network [GO:0005802]; 1-phosphatidylinositol 4-kinase activity [GO:0004430]; AP-3 adaptor complex binding [GO:0035651]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; basophil degranulation [GO:0002561]; endosome organization [GO:0007032]; Golgi organization [GO:0007030]; phosphatidylinositol biosynthetic process [GO:0006661]; phosphatidylinositol phosphorylation [GO:0046854]","SUBCELLULAR LOCATION: Golgi apparatus, trans-Golgi network membrane {ECO:0000269|PubMed:16443754, ECO:0000269|PubMed:22535966}; Lipid-anchor {ECO:0000269|PubMed:22535966}. Membrane raft {ECO:0000269|PubMed:11279162}. Cell projection, dendrite {ECO:0000250|UniProtKB:Q2TBE6}. Cell junction, synapse, presynaptic cell membrane {ECO:0000250|UniProtKB:Q2TBE6}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:Q2TBE6}. Mitochondrion {ECO:0000250|UniProtKB:Q2TBE6}. Endosome {ECO:0000269|PubMed:16443754, ECO:0000269|PubMed:23146885}. Cytoplasmic vesicle {ECO:0000269|PubMed:16443754}. Membrane {ECO:0000269|PubMed:24675427}; Lipid-anchor {ECO:0000269|PubMed:24675427}. Cell membrane {ECO:0000269|PubMed:11279162, ECO:0000269|PubMed:16443754}. Note=Localized in neuronal cell body. Transported from neuronal cell body to neuron projections in a BLOC-1- and AP-3-complexes-dependent manner. Enriched in neurite tips and neuron projections in a BLOC-1- and AP-3-complexes-dependent manner (By similarity). Found in subdomains of the plasma membrane termed non-caveolar membrane rafts. {ECO:0000250|UniProtKB:Q2TBE6, ECO:0000250|UniProtKB:Q99M64}.","Phosphatidylinositol 4-kinase type 2-alpha (EC 2.7.1.67) (Phosphatidylinositol 4-kinase type II-alpha)","GO:0000287; GO:0002561; GO:0004430; GO:0005524; GO:0005739; GO:0005765; GO:0005768; GO:0005802; GO:0005829; GO:0005887; GO:0006661; GO:0007030; GO:0007032; GO:0016020; GO:0030054; GO:0030425; GO:0030672; GO:0031224; GO:0031410; GO:0031901; GO:0032991; GO:0035651; GO:0035838; GO:0042734; GO:0043005; GO:0043025; GO:0043204; GO:0044231; GO:0045121; GO:0046854",0.0004469895455725,2.46117252626173e-05,4.74135452571612e-05,0.0236535467998966,0.0302488648196283,0.0190309175274879,0.0241381047769735,0.0122420573271842,7.68750399080693,0.00113563095444915,0.015075902392767,-4.32380545937605,54022,1.82171668300407,17,0,0,4.74135452571612e-05,0.0236535467998966,498.877413017835,8.96254154169307
"445",465,644,644,644,"Q15386","UBE3C","UBE3C_HUMAN","cytoplasm [GO:0005737]; intracellular [GO:0005622]; nucleus [GO:0005634]; proteasome complex [GO:0000502]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; protein polyubiquitination [GO:0000209]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.","Ubiquitin-protein ligase E3C (EC 2.3.2.26) (HECT-type ubiquitin transferase E3C) (HectH2)","GO:0000209; GO:0000502; GO:0004842; GO:0005622; GO:0005634; GO:0005737; GO:0061630",1e-07,1e-07,1e-07,0.0360876850865655,0.0435615687993898,0.0269689604033622,0.0355393047631058,0.0177697523815529,7.68601050517758,0.00113652706275736,0.015075902392767,-4.32476642687522,123923,1.82171668300407,14,3,0,1e-07,0.0360876850865655,360876.850865655,18.4611470762132
"446",467,646,646,646,"O00203","AP3B1","AP3B1_HUMAN","AP-3 adaptor complex [GO:0030123]; axon cytoplasm [GO:1904115]; clathrin adaptor complex [GO:0030131]; clathrin-coated vesicle membrane [GO:0030665]; Golgi apparatus [GO:0005794]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; GTP-dependent protein binding [GO:0030742]; protein phosphatase binding [GO:0019903]; anterograde axonal transport [GO:0008089]; anterograde synaptic vesicle transport [GO:0048490]; antigen processing and presentation, exogenous lipid antigen via MHC class Ib [GO:0048007]; blood coagulation [GO:0007596]; intracellular protein transport [GO:0006886]; melanosome organization [GO:0032438]; positive regulation of NK T cell differentiation [GO:0051138]; protein targeting to lysosome [GO:0006622]","SUBCELLULAR LOCATION: Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Golgi apparatus {ECO:0000250}. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex. {ECO:0000250}.","AP-3 complex subunit beta-1 (Adaptor protein complex AP-3 subunit beta-1) (Adaptor-related protein complex 3 subunit beta-1) (Beta-3A-adaptin) (Clathrin assembly protein complex 3 beta-1 large chain)","GO:0005765; GO:0005794; GO:0006622; GO:0006886; GO:0007596; GO:0008089; GO:0016020; GO:0019903; GO:0030123; GO:0030131; GO:0030665; GO:0030742; GO:0032438; GO:0048007; GO:0048490; GO:0051138; GO:1904115",4.60066922392611e-05,0.00911480775391832,7.92822105076009e-05,0.0394224429029721,0.0300140488661812,0.0408881378026875,0.0336948443050586,0.0199274543714177,7.68225794806196,0.00113878244405065,0.015075902392767,-4.32718168221133,121320,1.82171668300407,6,0,0,7.92822105076009e-05,0.0394224429029721,497.241974593943,8.9578042761541
"447",468,647,647,647,"Q719H9","KCTD1","KCTD1_HUMAN","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; identical protein binding [GO:0042802]; transcription corepressor activity [GO:0003714]; transcription factor binding [GO:0008134]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; protein homooligomerization [GO:0051260]; transcription, DNA-templated [GO:0006351]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:18358072}.","BTB/POZ domain-containing protein KCTD1 (Potassium channel tetramerization domain-containing protein 1)","GO:0000122; GO:0003714; GO:0005634; GO:0005654; GO:0006351; GO:0008134; GO:0042802; GO:0045892; GO:0051260",0.0550905731255052,0.0814253700099528,0.0507403315054204,0.215253745692319,0.198551198497174,0.164942892857512,0.130497187468709,0.127667351947981,7.68106812294181,0.00113949869721031,0.015075902392767,-4.32794770125155,29405,1.82171668300407,3,0,0,0.0550905731255052,0.198551198497174,3.60408663828642,1.84963369237337
"448",469,651,651,651,"Q9Y2S7","POLDIP2","PDIP2_HUMAN","mitochondrial nucleoid [GO:0042645]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; DNA binding [GO:0003677]; mitochondrion morphogenesis [GO:0070584]; negative regulation of macroautophagy [GO:0016242]; positive regulation of mitotic cell cycle [GO:0045931]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.","Polymerase delta-interacting protein 2 (38 kDa DNA polymerase delta interaction protein) (p38)","GO:0003677; GO:0005634; GO:0005739; GO:0016242; GO:0042645; GO:0045931; GO:0070584",0.0006288614276513,0.00063263985879365,0.00068330195673352,0.0441217908327555,0.0713674492607328,0.0596853045247633,0.0577432471250244,0.0295198913102383,7.59207742432595,0.00119466045684847,0.0157085921822165,-4.38553297968299,42033,1.8038627350677,10,0,0,0.00063263985879365,0.0596853045247633,94.3432565860999,6.55984749625866
"449",470,653,653,653,"Q8IUZ0","LRRC49","LRC49_HUMAN","cytoplasm [GO:0005737]; microtubule [GO:0005874]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton.","Leucine-rich repeat-containing protein 49 (Tubulin polyglutamylase complex subunit 4) (PGs4)","GO:0005737; GO:0005874",0.00798804729170793,1e-07,1e-07,0.0548621996227978,0.0788388935937844,0.055746150232698,0.0604863320525241,0.032905915123498,7.57214053414261,0.00120746126223117,0.0158282823961697,-4.39851371499799,78894,1.80056620998523,8,2,0,1e-07,0.055746150232698,557461.50232698,19.0885126519905
"450",471,654,654,654,"Q13315","ATM","ATM_HUMAN","cytoplasmic vesicle [GO:0031410]; DNA repair complex [GO:1990391]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; spindle [GO:0005819]; 1-phosphatidylinositol-3-kinase activity [GO:0016303]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-dependent protein kinase activity [GO:0004677]; protein dimerization activity [GO:0046983]; protein N-terminus binding [GO:0047485]; protein serine/threonine kinase activity [GO:0004674]; protein-containing complex binding [GO:0044877]; brain development [GO:0007420]; cell cycle arrest [GO:0007050]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to gamma radiation [GO:0071480]; cellular response to nitrosative stress [GO:0071500]; cellular response to X-ray [GO:0071481]; determination of adult lifespan [GO:0008340]; DNA damage induced protein phosphorylation [GO:0006975]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; DNA double-strand break processing [GO:0000729]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; double-strand break repair via homologous recombination [GO:0000724]; double-strand break repair via nonhomologous end joining [GO:0006303]; establishment of protein-containing complex localization to telomere [GO:0097695]; establishment of RNA localization to telomere [GO:0097694]; female meiotic nuclear division [GO:0007143]; heart development [GO:0007507]; histone mRNA catabolic process [GO:0071044]; histone phosphorylation [GO:0016572]; immunoglobulin production [GO:0002377]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; lipoprotein catabolic process [GO:0042159]; male meiotic nuclear division [GO:0007140]; meiotic telomere clustering [GO:0045141]; mitotic spindle assembly checkpoint [GO:0007094]; multicellular organism growth [GO:0035264]; negative regulation of B cell proliferation [GO:0030889]; negative regulation of telomere capping [GO:1904354]; negative regulation of TORC1 signaling [GO:1904262]; neuron apoptotic process [GO:0051402]; oocyte development [GO:0048599]; ovarian follicle development [GO:0001541]; peptidyl-serine autophosphorylation [GO:0036289]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA catabolic process [GO:1903626]; positive regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043517]; positive regulation of histone phosphorylation [GO:0033129]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of telomerase catalytic core complex assembly [GO:1904884]; positive regulation of telomere maintenance via telomerase [GO:0032212]; positive regulation of telomere maintenance via telomere lengthening [GO:1904358]; post-embryonic development [GO:0009791]; pre-B cell allelic exclusion [GO:0002331]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]; reciprocal meiotic recombination [GO:0007131]; regulation of apoptotic process [GO:0042981]; regulation of autophagy [GO:0010506]; regulation of cellular response to gamma radiation [GO:1905843]; regulation of cellular response to heat [GO:1900034]; regulation of microglial cell activation [GO:1903978]; regulation of signal transduction by p53 class mediator [GO:1901796]; regulation of telomere maintenance via telomerase [GO:0032210]; replicative senescence [GO:0090399]; response to hypoxia [GO:0001666]; response to ionizing radiation [GO:0010212]; signal transduction [GO:0007165]; signal transduction involved in mitotic G2 DNA damage checkpoint [GO:0072434]; somitogenesis [GO:0001756]; telomere maintenance [GO:0000723]; thymus development [GO:0048538]; V(D)J recombination [GO:0033151]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9050866, ECO:0000269|PubMed:9150358}. Cytoplasmic vesicle {ECO:0000269|PubMed:9050866, ECO:0000269|PubMed:9150358}. Note=Primarily nuclear. Found also in endocytic vesicles in association with beta-adaptin. {ECO:0000269|PubMed:9050866, ECO:0000269|PubMed:9150358}.","Serine-protein kinase ATM (EC 2.7.11.1) (Ataxia telangiectasia mutated) (A-T mutated)","GO:0000723; GO:0000724; GO:0000729; GO:0001541; GO:0001666; GO:0001756; GO:0002331; GO:0002377; GO:0003677; GO:0004674; GO:0004677; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005819; GO:0006260; GO:0006281; GO:0006303; GO:0006468; GO:0006974; GO:0006975; GO:0006977; GO:0007050; GO:0007094; GO:0007131; GO:0007140; GO:0007143; GO:0007165; GO:0007420; GO:0007507; GO:0008340; GO:0008630; GO:0009791; GO:0010212; GO:0010506; GO:0016303; GO:0016572; GO:0018105; GO:0030889; GO:0031410; GO:0032210; GO:0032212; GO:0033129; GO:0033151; GO:0035264; GO:0036289; GO:0042159; GO:0042981; GO:0043065; GO:0043517; GO:0043525; GO:0044877; GO:0045141; GO:0046777; GO:0046983; GO:0047485; GO:0048538; GO:0048599; GO:0051402; GO:0071044; GO:0071480; GO:0071481; GO:0071500; GO:0072434; GO:0090399; GO:0097694; GO:0097695; GO:1900034; GO:1901796; GO:1903626; GO:1903978; GO:1904262; GO:1904354; GO:1904358; GO:1904884; GO:1905843; GO:1990391",0.00010375200204922,9.52229046937641e-05,0.00010577792315013,0.0004302188428205,0.00037952274155556,0.00034196217346763,0.00028231697598352,0.0002427427646228,7.56299534712924,0.00121338894297951,0.0158816656756952,-4.40447790739574,350687,1.79910395053444,31,0,0,0.00010375200204922,0.00037952274155556,3.65797993349096,1.87104716094434
"451",472,655,655,655,"A5PKW4","PSD","PSD1_HUMAN","cleavage furrow [GO:0032154]; dendritic spine [GO:0043197]; extrinsic component of postsynaptic endosome membrane [GO:0098999]; postsynaptic density [GO:0014069]; ruffle membrane [GO:0032587]; ARF guanyl-nucleotide exchange factor activity [GO:0005086]; phospholipid binding [GO:0005543]; neuron projection development [GO:0031175]; regulation of ARF protein signal transduction [GO:0032012]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23603394}. Cell projection, ruffle membrane {ECO:0000269|PubMed:23603394}. Cleavage furrow {ECO:0000269|PubMed:23603394}. Note=Distributed uniformly on the plasma membrane, as well as throughout the cytoplasm during metaphase. Subsequently concentrated at patches in the equatorial region at the onset of cytokinesis, and becomes distributed in the equatorial region concurrent with cleavage furrow ingression. In later cytokinesis phases, fades away from the cleavage furrow and becomes uniformly distributed throughout the plasma membrane. {ECO:0000269|PubMed:23603394}.","PH and SEC7 domain-containing protein 1 (Exchange factor for ADP-ribosylation factor guanine nucleotide factor 6) (Exchange factor for ARF6) (Exchange factor for ARF6 A) (Pleckstrin homology and SEC7 domain-containing protein 1)","GO:0005086; GO:0005543; GO:0007165; GO:0014069; GO:0031175; GO:0032012; GO:0032154; GO:0032587; GO:0043197; GO:0098999",8.76905540618645e-05,0.00010757292199619,0.0580128807069345,0.328392319298403,0.226384365691748,0.310921213546522,0.269163251451226,0.153984340453277,7.55999447627173,0.0012153417509857,0.0158829395243322,-4.40643632901664,109543,1.79906911771151,5,0,0,0.00010757292199619,0.310921213546522,2890.3297203132,11.4970183651829
