,X.2,X.1,...1,X,PG.ProteinGroups,PG.Genes,short.name,GO,sub.cell,description,GO.ID,ConditionNorm_P_0_1,ConditionNorm_P_0_2,ConditionNorm_P_0_3,ConditionNorm_P_50_1,ConditionNorm_P_50_2,ConditionNorm_P_50_3,median,Log2,logFC,AveExpr,t,P.Value,adj.P.Val,B,mass,neglog.adj.P.Val.,TotalPeptidesOverallInGene,P0_Undetected,P50_Undetected,medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3,medians_.ConditionNorm_P_50_1_ConditionNorm_P_50_2_ConditionNorm_P_50_3,Ratio,Ratio_log2
256,272,399,399,399,Q15560,TCEA2,TCEA2_HUMAN,"transcription elongation factor complex [GO:0008023]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; DNA-templated transcription, elongation [GO:0006354]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription, elongation [GO:0032784]",SUBCELLULAR LOCATION: Nucleus.,Transcription elongation factor A protein 2 (Testis-specific S-II) (Transcription elongation factor S-II protein 2) (Transcription elongation factor TFIIS.l),GO:0003677; GO:0006354; GO:0008023; GO:0008270; GO:0032784; GO:0045944,6.94206743659341E-05,4.41748533559028E-05,0.0779097645307859,0.327821594901682,0.350451290352232,0.263521526671657,0.327821594901682,-1.609017201306010,0.287923683955688,0.169969628664013,8.11557724062298,0.00092185758189306,0.0197455298494759,-4.56007355103754,33601,1.70453120795852,5,0,0,6.94206743659341E-05,0.327821594901682,4722.24734052064,12.2052578932759
257,273,400,400,400,O15213,WDR46,WDR46_HUMAN,"90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; small-subunit processome [GO:0032040]; RNA binding [GO:0003723]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; rRNA processing [GO:0006364]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:23848194}.",WD repeat-containing protein 46 (WD repeat-containing protein BING4),GO:0000462; GO:0003723; GO:0005654; GO:0005730; GO:0006364; GO:0030686; GO:0032040,0.00153947877794083,0.00268733257873383,0.0022294163327824,0.0222003914113819,0.0191590962760625,0.0149681995773852,0.0191590962760625,-5.7058266782200600,0.0166238198584575,0.0104639858257144,8.11378268287033,0.00092268831072317,0.0197455298494759,-4.56117277409179,68071,1.70453120795852,5,0,0,0.0022294163327824,0.0191590962760625,8.59377227767556,3.10329154832189
258,274,401,401,401,P31930,UQCRC1,QCR1_HUMAN,"cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain [GO:0005746]; mitochondrial respiratory chain complex III [GO:0005750]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; metalloendopeptidase activity [GO:0004222]; protein-containing complex binding [GO:0044877]; ubiquinol-cytochrome-c reductase activity [GO:0008121]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]; aerobic respiration [GO:0009060]; mitochondrial electron transport, ubiquinol to cytochrome c [GO:0006122]; oxidation-reduction process [GO:0055114]; oxidative phosphorylation [GO:0006119]; protein processing [GO:0016485]; response to activity [GO:0014823]; response to alkaloid [GO:0043279]",SUBCELLULAR LOCATION: Mitochondrion inner membrane.,"Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)",GO:0004222; GO:0005739; GO:0005743; GO:0005746; GO:0005750; GO:0005829; GO:0006119; GO:0006122; GO:0008121; GO:0008270; GO:0009060; GO:0014823; GO:0016485; GO:0031625; GO:0043209; GO:0043279; GO:0044877; GO:0055114,0.00210245141739718,0.00203665324816618,0.00232571081074674,0.0111042514633387,0.0132423773517114,0.00924533332683899,0.0111042514633387,-6.4927440455640000,0.00904238222185966,0.0066761296030332,8.08962095202436,0.00093396260631464,0.0199369573816792,-4.57599340033264,52646,1.70034111950341,10,0,0,0.00210245141739718,0.0111042514633387,5.28157339163903,2.40096777544999
259,275,402,402,402,Q9Y496,KIF3A,KIF3A_HUMAN,"centriole [GO:0005814]; centrosome [GO:0005813]; ciliary tip [GO:0097542]; cilium [GO:0005929]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; kinesin II complex [GO:0016939]; microtubule [GO:0005874]; microtubule cytoskeleton [GO:0015630]; ATP binding [GO:0005524]; ATP-dependent microtubule motor activity, plus-end-directed [GO:0008574]; microtubule binding [GO:0008017]; Rab GTPase binding [GO:0017137]; spectrin binding [GO:0030507]; antigen processing and presentation of exogenous peptide antigen via MHC class II [GO:0019886]; centriole-centriole cohesion [GO:0010457]; cilium assembly [GO:0060271]; intraciliary transport involved in cilium assembly [GO:0035735]; microtubule anchoring at centrosome [GO:0034454]; microtubule-based movement [GO:0007018]; neurogenesis [GO:0022008]; organelle organization [GO:0006996]; plus-end-directed vesicle transport along microtubule [GO:0072383]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000305}. Cell projection, cilium {ECO:0000250|UniProtKB:P28741}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000269|PubMed:23386061}. Note=Localizes to the subdistal appendage region of the centriole. {ECO:0000269|PubMed:23386061}.",Kinesin-like protein KIF3A (Microtubule plus end-directed kinesin motor 3A),GO:0005524; GO:0005813; GO:0005814; GO:0005829; GO:0005874; GO:0005929; GO:0006890; GO:0006996; GO:0007018; GO:0008017; GO:0008574; GO:0010457; GO:0015630; GO:0016939; GO:0017137; GO:0019886; GO:0022008; GO:0030507; GO:0034454; GO:0035735; GO:0060271; GO:0070062; GO:0072383; GO:0097542,2.8608098796857E-05,5.02619669528351E-05,4.22612713885229E-05,0.00028257630616943,0.00022861669537944,0.00022433829739993,0.00022861669537944,-12.09478161527260000,0.0002047999872702,0.0001427771060145,8.08218590585883,0.00093746571023818,0.0199619564170121,-4.58056181356781,80041,1.6997968969427,20,0,0,4.22612713885229E-05,0.00022861669537944,5.40960287913928,2.43552268918607
260,276,405,405,405,Q8N1G4,LRRC47,LRC47_HUMAN,RNA binding [GO:0003723],NA,Leucine-rich repeat-containing protein 47,GO:0003723,1E-07,1E-07,1E-07,0.00973346153358956,0.0150215032975638,0.0144996033923909,0.0144996033923909,-6.1078427510280500,0.0130847560745147,0.00654247803725737,8.05816453974633,0.00094889375502393,0.020051503016108,-4.59534679501929,63473,1.69785306807438,15,3,0,1E-07,0.0144996033923909,144996.033923909,17.1456539131835
261,277,406,406,406,P28799,GRN,GRN_HUMAN,azurophil granule lumen [GO:0035578]; endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; extracellular exosome [GO:0070062]; extracellular region [GO:0005576]; lysosome [GO:0005764]; cytokine activity [GO:0005125]; growth factor activity [GO:0008083]; RNA binding [GO:0003723]; neutrophil degranulation [GO:0043312]; signal transduction [GO:0007165],SUBCELLULAR LOCATION: Secreted.,Granulins (Proepithelin) (PEPI) [Cleaved into: Acrogranin (Glycoprotein of 88 Kda) (GP88) (Glycoprotein 88) (Progranulin); Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Granulin B); Granulin-4 (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],GO:0003723; GO:0005125; GO:0005576; GO:0005764; GO:0005768; GO:0005783; GO:0007165; GO:0008083; GO:0035578; GO:0043312; GO:0070062,0.551887537690189,0.518765937877066,0.536235375328771,0.721394426269823,0.685309743772408,0.761853377245302,0.721394426269823,-0.471139818454352,0.187222898797169,0.629241066363926,8.05331228587834,0.00095122278655525,0.020051503016108,-4.5983380099848,63544,1.69785306807438,3,0,0,0.536235375328771,0.721394426269823,1.34529436038704,0.427921879701234
262,278,407,407,407,O94952,FBXO21,FBX21_HUMAN,cytosol [GO:0005829]; ubiquitin ligase complex [GO:0000151]; DNA binding [GO:0003677]; ubiquitin-protein transferase activity [GO:0004842]; post-translational protein modification [GO:0043687]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511],NA,F-box only protein 21,GO:0000151; GO:0000209; GO:0003677; GO:0004842; GO:0005829; GO:0006511; GO:0043687,0.00012034713949006,9.48139966258697E-05,0.00012012775657654,0.116011947822867,0.0759741333148193,0.114816752666974,0.114816752666974,-3.122594936965600,0.102155848303989,0.0511896871162255,8.04882389760488,0.00095338337938737,0.020051503016108,-4.60110632241818,72270,1.69785306807438,4,0,0,0.00012012775657654,0.114816752666974,955.788703119732,9.90054790562291
263,279,409,409,409,Q9UKE5,TNIK,TNIK_HUMAN,apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; recycling endosome [GO:0055037]; ATP binding [GO:0005524]; MAP kinase kinase kinase kinase activity [GO:0008349]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]; actin cytoskeleton reorganization [GO:0031532]; activation of JNKK activity [GO:0007256]; cytoskeleton organization [GO:0007010]; intracellular signal transduction [GO:0035556]; microvillus assembly [GO:0030033]; positive regulation of protein phosphorylation [GO:0001934]; protein autophosphorylation [GO:0046777]; protein localization to plasma membrane [GO:0072659]; protein phosphorylation [GO:0006468]; regulation of apoptotic process [GO:0042981]; regulation of dendrite morphogenesis [GO:0048814]; regulation of mitotic cell cycle [GO:0007346]; Wnt signaling pathway [GO:0016055],"SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Recycling endosome. Cytoplasm, cytoskeleton. Note=Associated with recycling endosomes and the cytoskeletal fraction upon RAP2A overexpression.",TRAF2 and NCK-interacting protein kinase (EC 2.7.11.1),GO:0001934; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005856; GO:0006468; GO:0007010; GO:0007256; GO:0007346; GO:0008349; GO:0016055; GO:0016324; GO:0030033; GO:0031532; GO:0035556; GO:0042981; GO:0046777; GO:0048814; GO:0055037; GO:0070062; GO:0072659,0.0153185816822587,0.0274465320308724,0.0360778574278475,0.105156386980839,0.0844156870578282,0.106586357710827,0.105156386980839,-3.249391615851970,0.0724384868695054,0.0625002338150789,8.02090544622629,0.00096695788819225,0.0202008211092838,-4.61835605279415,154943,1.69463097728687,14,0,0,0.0274465320308724,0.105156386980839,3.83131780957088,1.93784070294134
264,280,410,410,410,O75385,ULK1,ULK1_HUMAN,Atg1/ULK1 kinase complex [GO:1990316]; autophagosome [GO:0005776]; axon [GO:0030424]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; extrinsic component of autophagosome membrane [GO:0097635]; extrinsic component of omegasome membrane [GO:0097629]; extrinsic component of phagophore assembly site membrane [GO:0097632]; mitochondrial outer membrane [GO:0005741]; phagophore assembly site membrane [GO:0034045]; recycling endosome [GO:0055037]; ATP binding [GO:0005524]; GTPase binding [GO:0051020]; identical protein binding [GO:0042802]; kinase activity [GO:0016301]; protein serine/threonine kinase activity [GO:0004674]; protein-containing complex binding [GO:0044877]; Rab GTPase binding [GO:0017137]; autophagy [GO:0006914]; autophagy of host cells involved in interaction with symbiont [GO:0075044]; axon extension [GO:0048675]; cellular response to nutrient levels [GO:0031669]; macroautophagy [GO:0016236]; negative regulation of protein complex assembly [GO:0031333]; neuron projection development [GO:0031175]; neuron projection regeneration [GO:0031102]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; positive regulation of autophagosome assembly [GO:2000786]; protein autophosphorylation [GO:0046777]; protein localization [GO:0008104]; protein phosphorylation [GO:0006468]; regulation of macroautophagy [GO:0016241]; response to starvation [GO:0042594]; signal transduction [GO:0007165],"SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250}. Preautophagosomal structure {ECO:0000250}. Note=Under starvation conditions, is localized to puncate structures primarily representing the isolation membrane that sequesters a portion of the cytoplasm resulting in the formation of an autophagosome. {ECO:0000250}.",Serine/threonine-protein kinase ULK1 (EC 2.7.11.1) (Autophagy-related protein 1 homolog) (ATG1) (hATG1) (Unc-51-like kinase 1),GO:0004674; GO:0005524; GO:0005737; GO:0005741; GO:0005776; GO:0005789; GO:0005829; GO:0006468; GO:0006914; GO:0007165; GO:0008104; GO:0016236; GO:0016241; GO:0016301; GO:0017137; GO:0018105; GO:0018107; GO:0030424; GO:0031102; GO:0031175; GO:0031333; GO:0031669; GO:0034045; GO:0042594; GO:0042802; GO:0044877; GO:0046777; GO:0048675; GO:0051020; GO:0055037; GO:0075044; GO:0097629; GO:0097632; GO:0097635; GO:1990316; GO:2000786,2.09231747395092E-05,0.0311301877415889,2.50638900949611E-05,0.212970986328138,0.169640954186675,0.148850094743852,0.169640954186675,-2.559443592029530,0.166761953484081,0.0937730350108481,8.01967269702492,0.00096756269331849,0.0202008211092838,-4.61911893138345,112631,1.69463097728687,10,0,0,2.50638900949611E-05,0.169640954186675,6768.34096957599,12.7245865337827
265,281,412,412,412,P25705,ATP5F1A,ATPA_HUMAN,"extracellular exosome [GO:0070062]; membrane [GO:0016020]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrial proton-transporting ATP synthase complex [GO:0005753]; mitochondrion [GO:0005739]; myelin sheath [GO:0043209]; plasma membrane [GO:0005886]; proton-transporting ATP synthase complex [GO:0045259]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; angiostatin binding [GO:0043532]; ATP binding [GO:0005524]; MHC class I protein binding [GO:0042288]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; RNA binding [GO:0003723]; transmembrane transporter activity [GO:0022857]; ATP biosynthetic process [GO:0006754]; cristae formation [GO:0042407]; lipid metabolic process [GO:0006629]; mitochondrial ATP synthesis coupled proton transport [GO:0042776]; negative regulation of endothelial cell proliferation [GO:0001937]; positive regulation of blood vessel endothelial cell migration [GO:0043536]",SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250|UniProtKB:P19483}; Peripheral membrane protein {ECO:0000250|UniProtKB:P19483}; Matrix side {ECO:0000250|UniProtKB:P19483}. Cell membrane {ECO:0000269|PubMed:10077593}; Peripheral membrane protein {ECO:0000269|PubMed:10077593}; Extracellular side {ECO:0000269|PubMed:10077593}. Note=Colocalizes with HRG on the cell surface of T-cells (PubMed:19285951). {ECO:0000269|PubMed:19285951}.,"ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)",GO:0001937; GO:0003723; GO:0005524; GO:0005739; GO:0005743; GO:0005753; GO:0005759; GO:0005886; GO:0006629; GO:0006754; GO:0016020; GO:0022857; GO:0042288; GO:0042407; GO:0042776; GO:0043209; GO:0043532; GO:0043536; GO:0045259; GO:0045261; GO:0046933; GO:0070062,1E-07,1E-07,1E-07,0.00637384457350515,0.0087443036140654,0.0057851770327761,0.00637384457350515,-7.29362044530272000,0.00696767507344888,0.00348393753672444,7.9817522771632,0.00098639453073699,0.020431598892563,-4.6426359690326,59751,1.68969764594482,18,3,0,1E-07,0.00637384457350515,63738.4457350515,15.9598762189088
266,282,414,414,414,Q5JU85,IQSEC2,IQEC2_HUMAN,cytoplasm [GO:0005737]; ARF guanyl-nucleotide exchange factor activity [GO:0005086]; actin cytoskeleton organization [GO:0030036]; regulation of ARF protein signal transduction [GO:0032012],SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}.,IQ motif and SEC7 domain-containing protein 2,GO:0005086; GO:0005737; GO:0030036; GO:0032012,0.0005160383476457,0.00019702006976553,0.00013436486646065,0.236506428990567,0.342866508261388,0.371849874674909,0.342866508261388,-1.544281108447110,0.316791796214331,0.158678372535123,7.97823510172588,0.00098816377821507,0.020431598892563,-4.6448221550901,162784,1.68969764594482,3,0,0,0.00019702006976553,0.342866508261388,1740.26183560602,10.7650886714897
267,284,418,418,418,Q9NQG5,RPRD1B,RPR1B_HUMAN,"centrosome [GO:0005813]; cytosol [GO:0005829]; DNA-directed RNA polymerase II, holoenzyme [GO:0016591]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; identical protein binding [GO:0042802]; RNA polymerase II core binding [GO:0000993]; dephosphorylation of RNA polymerase II C-terminal domain [GO:0070940]; positive regulation of cell proliferation [GO:0008284]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell cycle process [GO:0010564]; snRNA transcription by RNA polymerase II [GO:0042795]",SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22264791}.,Regulation of nuclear pre-mRNA domain-containing protein 1B (Cell cycle-related and expression-elevated protein in tumor),GO:0000993; GO:0005634; GO:0005654; GO:0005813; GO:0005829; GO:0008284; GO:0010564; GO:0016591; GO:0042795; GO:0042802; GO:0045944; GO:0070940,1E-07,1E-07,1E-07,0.0326896232374111,0.0308129973575242,0.0459682618780052,0.0326896232374111,-4.9350234402819900,0.0364901941576468,0.0182451970788234,7.92694853126132,0.0010144076595618,0.0207735157077727,-4.6767965468542,36900,1.68248999728887,9,3,0,1E-07,0.0326896232374111,326896.232374111,18.3184732239295
268,285,419,419,419,Q6ZN54,DEF8,DEFI8_HUMAN,intracellular [GO:0005622]; metal ion binding [GO:0046872]; intracellular signal transduction [GO:0035556]; lysosome localization [GO:0032418]; positive regulation of bone resorption [GO:0045780]; positive regulation of ruffle assembly [GO:1900029],NA,Differentially expressed in FDCP 8 homolog (DEF-8),GO:0005622; GO:0032418; GO:0035556; GO:0045780; GO:0046872; GO:1900029,0.102644429714164,0.118895681223177,0.17717959065577,0.304365595874019,0.31610714622297,0.30359819218107,0.304365595874019,-1.716122802626300,0.175117077561649,0.220465105978528,7.89362598682118,0.00103191544148283,0.0210816137925848,-4.69766818670073,58710,1.67609614704638,4,0,0,0.118895681223177,0.304365595874019,2.55993819744133,1.35610898080294
269,286,422,422,422,P36639,NUDT1,8ODP_HUMAN,"acrosomal vesicle [GO:0001669]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; extracellular space [GO:0005615]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; 2-hydroxy-(deoxy)adenosine-triphosphate pyrophosphatase activity [GO:0044714]; 2-hydroxy-adenosine triphosphate pyrophosphatase activity [GO:0044713]; 8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity [GO:0035539]; 8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity [GO:0008413]; ATP diphosphatase activity [GO:0047693]; GTP diphosphatase activity [GO:0036219]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; snoRNA binding [GO:0030515]; aging [GO:0007568]; dATP catabolic process [GO:0046061]; dGTP catabolic process [GO:0006203]; DNA protection [GO:0042262]; DNA repair [GO:0006281]; male gonad development [GO:0008584]; nucleobase-containing small molecule catabolic process [GO:0034656]; purine nucleotide catabolic process [GO:0006195]; response to cadmium ion [GO:0046686]; response to oxidative stress [GO:0006979]","SUBCELLULAR LOCATION: Isoform p18: Cytoplasm, cytosol {ECO:0000269|PubMed:12857738, ECO:0000269|PubMed:16607562, ECO:0000269|PubMed:7782328}. Mitochondrion matrix {ECO:0000269|PubMed:7782328, ECO:0000305|PubMed:12857738, ECO:0000305|PubMed:16607562}. Nucleus {ECO:0000269|PubMed:12857738, ECO:0000269|PubMed:7782328}. Note=Mostly present in cytosol (PubMed:7782328). A minor proportion is mitochondrial (PubMed:7782328). A very small amount of the protein is associated with nuclei (PubMed:7782328). Variant Met-124 has decreased efficiency in translocation to mitochondria (PubMed:16607562). {ECO:0000269|PubMed:16607562, ECO:0000269|PubMed:7782328}.; SUBCELLULAR LOCATION: Isoform p26: Mitochondrion matrix {ECO:0000269|PubMed:16607562}.","7,8-dihydro-8-oxoguanine triphosphatase (EC 3.6.1.55) (2-hydroxy-dATP diphosphatase) (EC 3.6.1.56) (8-oxo-dGTPase) (Nucleoside diphosphate-linked moiety X motif 1) (Nudix motif 1)",GO:0001669; GO:0003924; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0005886; GO:0006195; GO:0006203; GO:0006281; GO:0006979; GO:0007568; GO:0008413; GO:0008584; GO:0030515; GO:0031965; GO:0034656; GO:0035539; GO:0036219; GO:0042262; GO:0044713; GO:0044714; GO:0046061; GO:0046686; GO:0046872; GO:0047693,1E-07,1E-07,1E-07,0.00029651212183257,0.00042017348036157,0.00045924362480227,0.00042017348036157,-11.21672727169890000,0.00039187640899881,0.0001960382044994,7.80905052915712,0.00107803406002436,0.0218672311701624,-4.75098861222361,22520,1.66020620386891,3,3,0,1E-07,0.00042017348036157,4201.7348036157,12.0367693925126
